城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
5000,重庆,500100021584,3号线,500100021584012,童家院子,106.555093,29.628394,500100021584
5000,重庆,500100021584,3号线,500100021584011,金渝,106.570667,29.635366,500100021584
5000,重庆,500100021584,3号线,500100021584010,金童路,106.567399,29.643318,500100021584
5000,重庆,500100021584,3号线,500100021584009,鸳鸯,106.560147,29.661318,500100021584
5000,重庆,500100021584,3号线,500100021584008,园博园,106.563771,29.674628,500100021584
5000,重庆,500100021584,3号线,500100021584007,翠云,106.572687,29.685865,500100021584
5000,重庆,500100021584,3号线,500100021584006,长福路,106.588609,29.687603,500100021584
5000,重庆,500100021584,3号线,500100021584005,回兴,106.605868,29.690383,500100021584
5000,重庆,500100021584,3号线,500100021584004,双龙,106.618788,29.697889,500100021584
5000,重庆,500100021584,3号线,500100021584003,碧津,106.632644,29.711154,500100021584|900000067948
5000,重庆,500100021584,3号线,500100021584002,江北机场T2航站楼,106.638292,29.718703,500100021584|900000077387
5000,重庆,900000067948,3号线北延伸段,900000067948002,双凤桥,106.632667,29.728923,900000067948
5000,重庆,900000067948,3号线北延伸段,900000067948003,空港广场,106.633616,29.736328,900000067948
5000,重庆,900000067948,3号线北延伸段,900000067948004,高堡湖,106.642982,29.751896,900000067948
5000,重庆,900000067948,3号线北延伸段,900000067948005,观月路,106.652796,29.774956,900000067948
5000,重庆,900000067948,3号线北延伸段,900000067948006,莲花,106.655893,29.785521,900000067948
5000,重庆,900000067948,3号线北延伸段,900000067948007,举人坝,106.667441,29.791376,900000067948
5000,重庆,900000070644,4号线,900000070644001,唐家沱,106.659140,29.605695,900000070644
5000,重庆,900000070644,4号线,900000070644002,太平冲,106.641522,29.605873,900000070644
5000,重庆,900000070644,4号线,900000070644004,黑石子,106.620963,29.624685,900000070644
5000,重庆,900000070644,4号线,900000070644005,寸滩,106.606153,29.621815,900000070644
5000,重庆,900000070644,4号线,900000070621018,保税港,106.583495,29.617052,900000070644
5000,重庆,900000070644,4号线,900000070621017,头塘,106.574046,29.607917,900000070644
5000,重庆,900000070644,4号线,900000070644008,重庆北站北广场,106.551195,29.612922,900000070644|900000077387
5000,重庆,900000070644,4号线,900000055077034,民安大道,106.529107,29.608917,900000070644|900000055077
5000,重庆,900000070367,5号线,900000070367026,大石坝,106.495224,29.570787,900000070367
5000,重庆,900000070367,5号线,900000027933006,大龙山,106.498792,29.589491,900000070367|900000027933
5000,重庆,900000070367,5号线,900000027933007,冉家坝,106.498822,29.598255,900000070367|900000027933|900000055077
5000,重庆,900000070367,5号线,900000070367007,幸福广场,106.508201,29.616560,900000070367
5000,重庆,900000070367,5号线,900000070367006,人和,106.522248,29.623325,900000070367
5000,重庆,900000070367,5号线,900000070367005,和睦路,106.533455,29.629680,900000070367
5000,重庆,900000070367,5号线,900000070367004,重光,106.530077,29.649028,900000070367
5000,重庆,900000070367,5号线,900000070367003,湖霞街,106.538581,29.659787,900000070367
5000,重庆,900000070367,5号线,900000070367002,丹鹤,106.550959,29.666655,900000070367
5000,重庆,900000070367,5号线,900000070367001,园博中心,106.560443,29.675290,900000070367
5000,重庆,900000027933,6号线,900000027933021,茶园,106.642898,29.487559,900000027933
5000,重庆,900000027933,6号线,900000027933022,邱家湾,106.649610,29.497915,900000027933
5000,重庆,900000027933,6号线,900000027933023,长生桥,106.658049,29.510924,900000027933
5000,重庆,900000027933,6号线,900000027933024,刘家坪,106.655733,29.524717,900000027933
5000,重庆,900000027933,6号线,900000027933025,上新街,106.597094,29.556117,900000027933|900000055077
5000,重庆,900000027933,6号线,900000027933027,大剧院,106.576944,29.569584,900000027933
5000,重庆,900000027933,6号线,900000027933028,江北城,106.572066,29.575825,900000027933
5000,重庆,900000027933,6号线,900000027933001,五里店,106.565175,29.585170,900000027933|900000055077
5000,重庆,900000027933,6号线,900000027933002,红土地,106.551176,29.584019,900000027933|900000077387
5000,重庆,900000027933,6号线,900000027933003,黄泥塝,106.538072,29.588466,900000027933
5000,重庆,900000027933,6号线,900000027933005,花卉园,106.512935,29.583226,900000027933
5000,重庆,900000027933,6号线,900000027933008,光电园,106.499401,29.616077,900000027933
5000,重庆,900000027933,6号线,900000027933009,大竹林,106.478351,29.628054,900000027933
5000,重庆,900000027933,6号线,900000027933010,康庄,106.478971,29.634788,900000027933
5000,重庆,900000027933,6号线,900000027933011,九曲河,106.482875,29.653996,900000027933
5000,重庆,900000027933,6号线,500100022269002,礼嘉,106.488115,29.667234,900000027933|500100022269
5000,重庆,900000027933,6号线,900000027933013,金山寺,106.492104,29.679292,900000027933
5000,重庆,900000027933,6号线,900000027933014,曹家湾,106.494307,29.721000,900000027933
5000,重庆,900000027933,6号线,900000027933015,蔡家,106.492270,29.736017,900000027933
5000,重庆,900000027933,6号线,900000027933016,向家岗,106.472957,29.739202,900000027933
5000,重庆,900000027933,6号线,900000027933017,龙凤溪,106.403911,29.789492,900000027933
5000,重庆,900000027933,6号线,900000027933018,状元碑,106.398891,29.803187,900000027933
5000,重庆,900000027933,6号线,900000027933019,天生,106.423756,29.816263,900000027933
5000,重庆,900000027933,6号线,900000027933020,北碚,106.437504,29.825288,900000027933
5000,重庆,500100022269,6号线支线,500100022269004,悦来,106.547955,29.725508,500100022269|900000077387
5000,重庆,500100022269,6号线支线,500100022269003,国博中心,106.545523,29.716516,500100022269
5000,重庆,500100022269,6号线支线,500100022269007,高义口,106.527902,29.702776,500100022269
5000,重庆,500100022269,6号线支线,500100022269006,黄茅坪,106.531485,29.676213,500100022269
5000,重庆,500100022269,6号线支线,500100022269005,欢乐谷,106.508619,29.669213,500100022269
5000,重庆,900000077387,10号线,900000070621012,鲤鱼池,106.550159,29.573995,900000077387
5000,重庆,900000077387,10号线,900000077387026,龙头寺公园,106.550608,29.598653,900000077387
5000,重庆,900000077387,10号线,900000077387023,民心佳园,106.567621,29.626609,900000077387
5000,重庆,900000077387,10号线,900000077387022,三亚湾,106.584785,29.638338,900000077387
5000,重庆,900000077387,10号线,900000070621021,上湾路,106.608952,29.649889,900000077387
5000,重庆,900000077387,10号线,900000077387020,环山公园,106.622117,29.658846,900000077387
5000,重庆,900000077387,10号线,900000077387010,长河,106.629425,29.674056,900000077387
5000,重庆,900000077387,10号线,900000077387009,江北机场T3航站楼,106.655275,29.708424,900000077387
5000,重庆,900000077387,10号线,900000077387007,渝北广场,106.629849,29.718544,900000077387
5000,重庆,900000077387,10号线,900000077387006,鹿山,106.608363,29.720589,900000077387
5000,重庆,900000077387,10号线,900000077387005,中央公园东,106.591963,29.723653,900000077387
5000,重庆,900000077387,10号线,900000077387004,中央公园,106.583722,29.723671,900000077387
5000,重庆,900000077387,10号线,900000077387003,中央公园西,106.572323,29.723702,900000077387
5000,重庆,900000077387,10号线,900000072508002,王家庄,106.545570,29.743480,900000077387
5000,重庆,900000055077,环线,900000055077004,重庆图书馆,106.455550,29.532135,900000055077
5000,重庆,900000055077,环线,900000055077007,沙正街,106.463078,29.568137,900000055077
5000,重庆,900000055077,环线,900000055077008,玉带山,106.476119,29.580583,900000055077
5000,重庆,900000055077,环线,900000055077010,体育公园,106.487624,29.598666,900000055077
5000,重庆,900000055077,环线,900000055077012,动步公园,106.504857,29.603170,900000055077
5000,重庆,900000055077,环线,900000055077013,洪湖东路,106.512396,29.607646,900000055077
5000,重庆,900000055077,环线,900000055077015,渝鲁,106.559502,29.595985,900000055077
5000,重庆,900000055077,环线,900000055077018,涂山,106.600619,29.575970,900000055077
5000,重庆,900000055077,环线,900000055077022,海棠溪,106.587098,29.534515,900000055077
5000,重庆,900000055077,环线,900000055077025,南湖,106.556997,29.516859,900000055077
5000,重庆,900000055077,环线,900000055077026,海峡路,106.546527,29.518779,900000055077
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132028,湘湖,120.234391,30.167585,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132027,滨康路,120.231003,30.183864,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132026,西兴,120.220429,30.187295,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132025,滨和路,120.217552,30.199550,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132024,江陵路,120.216602,30.208994,330100023132|330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132023,近江,120.197851,30.230791,330100023133|330100023132|900000029624
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132022,婺江路,120.191008,30.236914,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132021,城站,120.181104,30.244457,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132020,定安路,120.167751,30.245954,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132019,龙翔桥,120.164052,30.254642,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100020003030,凤起路,120.162887,30.263779,330100023133|330100023132|330100020003
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132017,武林广场,120.164324,30.272455,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132016,西湖文化广场,120.165639,30.279585,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132015,打铁关,120.176592,30.285421,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132014,闸弄口,120.192496,30.284507,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132013,火车东站,120.212892,30.291124,330100023133|330100023132|900000029624
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132012,彭埠,120.223661,30.294065,330100023133|330100023132|900000029624
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132011,七堡,120.241065,30.300002,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132010,九和路,120.252784,30.305799,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132009,九堡,120.266622,30.307910,330100023133|330100023132
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023132008,客运中心,120.278700,30.311183,330100023133|330100023132|900000087340|900000086408
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133005,下沙西,120.312534,30.309918,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133004,金沙湖,120.325720,30.309246,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133003,高沙路,120.335408,30.309420,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133002,文泽路,120.348439,30.309996,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133029,文海南路,120.376146,30.311208,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133028,云水,120.381787,30.302893,330100023133
3301,杭州,330100023133,1号线下沙江滨-湘湖,330100023133027,下沙江滨,120.381720,30.287736,330100023133
3301,杭州,330100023132,1号线临平-湘湖,330100023132007,乔司南,120.290691,30.327319,330100023132
3301,杭州,330100023132,1号线临平-湘湖,330100023132006,乔司,120.285261,30.346865,330100023132
3301,杭州,330100023132,1号线临平-湘湖,330100023132005,翁梅,120.295006,30.364832,330100023132
3301,杭州,330100023132,1号线临平-湘湖,330100023132004,余杭高铁站,120.297858,30.382057,330100023132
3301,杭州,330100023132,1号线临平-湘湖,330100023132003,南苑,120.302207,30.394986,330100023132
3301,杭州,330100023132,1号线临平-湘湖,330100023132002,临平,120.304063,30.405831,330100023132
3301,杭州,330100020003,2号线,330100020003002,朝阳,120.268144,30.122112,330100020003
3301,杭州,330100020003,2号线,330100020003003,曹家桥,120.267867,30.134524,330100020003
3301,杭州,330100020003,2号线,330100020003004,潘水,120.267644,30.148186,330100020003
3301,杭州,330100020003,2号线,330100020003005,人民路,120.267502,30.159176,330100020003
3301,杭州,330100020003,2号线,330100020003006,杭发厂,120.267205,30.170619,330100020003
3301,杭州,330100020003,2号线,330100020003007,人民广场,120.266831,30.179593,330100020003
3301,杭州,330100020003,2号线,330100020003008,建设一路,120.266538,30.194046,330100020003
3301,杭州,330100020003,2号线,330100020003009,建设三路,120.268252,30.204512,330100020003
3301,杭州,330100020003,2号线,330100020003010,振宁路,120.269215,30.217695,330100020003
3301,杭州,330100020003,2号线,330100020003011,飞虹路,120.263328,30.230955,330100020003
3301,杭州,330100020003,2号线,330100020003012,盈丰路,120.252501,30.236997,330100020003
3301,杭州,330100020003,2号线,330100020003013,钱江世纪城,120.244139,30.240555,330100020003
3301,杭州,330100020003,2号线,330100020003014,钱江路,120.213387,30.255978,330100020003|900000029624
3301,杭州,330100020003,2号线,330100020003026,庆春广场,120.204748,30.257602,330100020003
3301,杭州,330100020003,2号线,330100020003027,庆菱路,120.193077,30.257613,330100020003
3301,杭州,330100020003,2号线,330100020003028,建国北路,120.181413,30.264496,330100020003
3301,杭州,330100020003,2号线,330100020003029,中河北路,120.172436,30.264596,330100020003
